# CSV-File created with merge-csv.com,,,,,,
title, link ,,lat,lon,,
Topeka & Shawnee County Public Library,http://tscpl.org/,KS,38.5266,-96.726486,,
Wichita Public Library,http://www.wichita.lib.ks.us/,KS,38.5266,-96.726486,,
Williamsburg Community Library,http://www.williamsburgcommunitylibrary.org/,KS,38.5266,-96.726486,,
Winfield Public Library,http://www.wpl.org/,KSHenderson County Public Library,38.5266,-96.726486,,
Laurel County Public Library,http://laurellibrary.org/,KY,37.66814,-84.670067,,
Mason County Public Library,http://www.masoncountylibrary.com/,KY,37.66814,-84.670067,,
Adair County Public Library,http://www2.youseemore.com/adair/,KY,37.66814,-84.670067,,
Anderson Library,http://www.andersonpubliclibrary.org,KY,37.66814,-84.670067,,
Bell County Public Libraries,http://www.bellcolib.org,KY,37.66814,-84.670067,,
Boone County Public Library,http://www.bcpl.org,KY,37.66814,-84.670067,,
Boyd County Public Library,http://thebookplace.org/,KY,37.66814,-84.670067,,
Bullitt County Public Library,http://www.bcplib.org/,KY,37.66814,-84.670067,,
Campbell County Public Library,http://www.cc-pl.org,KY,37.66814,-84.670067,,
Daviess County Public Library,http://www.dcplibrary.org/,KY,37.66814,-84.670067,,
Edmonson County Public Library,http://www.ecplibrary.com/,KY,37.66814,-84.670067,,
Graves County Public Library,http://www.gcpl.org/,KY,37.66814,-84.670067,,
Hancock County Public Library,http://www.hcplky.org/,KY,37.66814,-84.670067,,
Harlan County Public Libraries,http://www.harlancountylibraries.org/,KY,37.66814,-84.670067,,
Henry County Public Library,http://www.henrylibrary.org/drupal/node,KY,37.66814,-84.670067,,
Jessamine County Public Library,http://www.jesspublib.org/index.php,KY,37.66814,-84.670067,,
Johnson County Public Library,http://www.johnsoncountypubliclibrary.org/,KY,37.66814,-84.670067,,
Kenton County Public Library,http://www.kenton.lib.ky.us/,KY,37.66814,-84.670067,,
Lexington Public Library,http://www.lexpublib.org/,KY,37.66814,-84.670067,,
Louisville Free Public Library,http://www.lfpl.org/,KY,37.66814,-84.670067,,
Madison County Public Library - Kentucky,http://www.madisonlibrary.org/,KY,37.66814,-84.670067,,
Marshall County Public Library System,http://www.marshallcolibrary.org/,KY,37.66814,-84.670067,,
McCracken County Public Library,http://www.mclib.net/,KY,37.66814,-84.670067,,
McCreary County Public Library,http://www.mccrearylibrary.org/,KY,37.66814,-84.670067,,
Meade County Public Library,http://www.meadereads.org/,KY,37.66814,-84.670067,,
Mercer County Public Library,http://www.mcplib.info/,KY,37.66814,-84.670067,,
Muhlenberg County Public Libraries,http://www.mcplib.org/,KY,37.66814,-84.670067,,
Nelson County Public Library,http://www.nelsoncopublib.org/,KY,37.66814,-84.670067,,
Nicholas County Public Library,http://www.nicholascountylibrary.com/,KY,37.66814,-84.670067,,
Ohio County Public Library,http://www.ohiocountypubliclibrary.org/,KY,37.66814,-84.670067,,
Oldham County Public Library,http://www.oldhampl.org/,KY,37.66814,-84.670067,,
Scott County Public Library,http://www.scottpublib.org/,KY,37.66814,-84.670067,,
Shelby County Public Library,http://www1.youseemore.com/Shelby/default.asp,KY,37.66814,-84.670067,,
The Olive Hill Library,http://www.olivehilllibrary.org/,KY,37.66814,-84.670067,,
Warren County Public Library,http://www.warrenpl.org/,KYAcadia Parish Library,37.66814,-84.670067,,
Allen Parish Libraries,http://www.allen.lib.la.us/,Louisiana,31.169546,-91.867805,,
Ascension Parish Library,http://main.ascension.lib.la.us,Louisiana,31.169546,-91.867805,,
Bienville Parish Library,http://www.bienvillelibrary.org/,Louisiana,31.169546,-91.867805,,
Calcasieu Parish Public Library,http://calcasieulibrary.org/,Louisiana,31.169546,-91.867805,,
Concordia Parish Library,http://www.concordia.lib.la.us/,Louisiana,31.169546,-91.867805,,
East Baton Rouge Parish Library,http://www.ebrpl.com/,Louisiana,31.169546,-91.867805,,
East Carroll Parish Library,http://www.ecarroll.lib.la.us/,Louisiana,31.169546,-91.867805,,
Franklin Parish Library,http://www.franklin.lib.la.us/,Louisiana,31.169546,-91.867805,,
Grant Parish Library,http://www.grant.lib.la.us/,Louisiana,31.169546,-91.867805,,
Iberville Parish Library,http://www.iberville.lib.la.us/,Louisiana,31.169546,-91.867805,,
Jefferson Parish Library,http://www.jefferson.lib.la.us/,Louisiana,31.169546,-91.867805,,
Lafayette Public Library - Louisiana,http://lafayettepubliclibrary.org/,Louisiana,31.169546,-91.867805,,
Lafourche Parish Public Library,http://www.lafourche.org/newsite/,Louisiana,31.169546,-91.867805,,
New Orleans Public Library,http://www.neworleanspubliclibrary.org/welcome.htm,Louisiana,31.169546,-91.867805,,
Ouachita Parish Public Library,http://www.ouachita.lib.la.us/,Louisiana,31.169546,-91.867805,,
Rapides Parish Library,http://www.rpl.org/,Louisiana,31.169546,-91.867805,,
Shreve Memorial Library,http://www.shreve-lib.org/,Louisiana,31.169546,-91.867805,,
St. James Parish Library,http://www.stjames.lib.la.us/,Louisiana,31.169546,-91.867805,,
St. John the Baptist Parish Library,http://www.stjohn.lib.la.us/,Louisiana,31.169546,-91.867805,,
St. Tammany Parish Library,http://www.sttammany.lib.la.us/home_flash.html,Louisiana,31.169546,-91.867805,,
Tangipahoa Parish Library,http://www.tangilibrary.com/,Louisiana,31.169546,-91.867805,,
Terrebonne Parish Library System,http://www.terrebonne.lib.la.us/,Louisiana,31.169546,-91.867805,,
Vermilion Parish Library,http://www.vermilion.lib.la.us/,Louisiana,31.169546,-91.867805,,
Washington Parish Library,http://polaris.washington.lib.la.us/polaris/,LouisianaWindham Public Library,31.169546,-91.867805,,
Abbott Memorial Library,http://www.dextermaine.org/library.html,Maine,44.693947,-69.381927,,
Alice L. Pendleton Library,http://www.alpl.lib.me.us/,Maine,44.693947,-69.381927,,
Auburn Public Library,http://www.auburn.lib.me.us/,Maine,44.693947,-69.381927,,
Bangor Public Library,http://www.bpl.lib.me.us,Maine,44.693947,-69.381927,,
Baxter Memorial Library,http://www.baxter-memorial.lib.me.us/,Maine,44.693947,-69.381927,,
Belfast Free Library,http://www.belfast.lib.me.us,Maine,44.693947,-69.381927,,
Berry Memorial Library,http://www.berrylibrary.com/,Maine,44.693947,-69.381927,,
Blue Hill Public Library,http://www.bluehill.lib.me.us/,Maine,44.693947,-69.381927,,
Bonney Memorial Library,http://www.bonney.lib.me.us/index.php/en/,Maine,44.693947,-69.381927,,
Boothbay Harbor Memorial Library,http://www.bmpl.lib.me.us,Maine,44.693947,-69.381927,,
Bridgton Public Library,http://www.bridgton.lib.me.us/,Maine,44.693947,-69.381927,,
Brown Memorial Library,http://www.brown.lib.me.us/,Maine,44.693947,-69.381927,,
Calais Free Library,http://www.calais.lib.me.us,Maine,44.693947,-69.381927,,
Camden Public Library,http://www.camden.lib.me.us/,Maine,44.693947,-69.381927,,
Caribou Public Library,http://www.cariboupubliclibrary.org/,Maine,44.693947,-69.381927,,
Carver Memorial Library,http://www.carver.lib.me.us/,Maine,44.693947,-69.381927,,
Cary Public Library,http://www.cary.lib.me.us/,Maine,44.693947,-69.381927,,
Casco Public Library,http://www.casco.lib.me.us/,Maine,44.693947,-69.381927,,
Caswell Public Library,http://www.caswellcountync.gov/library/,Maine,44.693947,-69.381927,,
Cumston Public Library,http://www.cumston.lib.me.us/,MaineSouthern Maryland Regional Library,44.693947,-69.381927,http://www.actonmemoriallibrary.org/,MA
Leominster Public Library,http://www.leominsterlibrary.org/,MA,42.230171,-71.530106,,
Lynn Public Library,http://www.noblenet.org/lynn/,MA,42.230171,-71.530106,,
Milford Town Library,http://www.milfordtownlibrary.org/,MA,42.230171,-71.530106,,
Millicent Library,http://millicentlibrary.org/,MA,42.230171,-71.530106,,
Morrill Memorial Library,http://norwoodlibrary.org/,MA,42.230171,-71.530106,,
Sturgis Library,http://www.sturgislibrary.org/,MA,42.230171,-71.530106,,
Winchester Public Library,http://www.winpublib.org/,MA,42.230171,-71.530106,,
Ashland Public Library,http://www.ashlandmass.com/ashland-public-library,MA,42.230171,-71.530106,,
Athol Public Library,http://www.athollibrary.org/,MA,42.230171,-71.530106,,
Avon Public Library,http://www.avonpubliclibrary.org/,MA,42.230171,-71.530106,,
Bacon Free Library,http://baconfreelibrary.net/,MA,42.230171,-71.530106,,
Beaman Memorial Public Library,http://www.beamanlibrary.org/,MA,42.230171,-71.530106,,
Bedford Free Public Library,http://www.bedfordlibrary.net/,MA,42.230171,-71.530106,,
Bellingham Public Library,http://www.bellinghamlibrary.org/home/,MA,42.230171,-71.530106,,
Belmont Public Library,http://www.belmont.lib.ma.us/,MA,42.230171,-71.530106,,
Beverly Public Library,http://www.beverlypubliclibrary.org/,MA,42.230171,-71.530106,,
Blackstone Public Library,http://www.blackstonepubliclibrary.org/blackstone/,MA,42.230171,-71.530106,,
Boston Public Library,http://www.bpl.org/,MA,42.230171,-71.530106,,
Bridgewater Public Library,http://www.bridgewaterpubliclibrary.org/,MA,42.230171,-71.530106,,
Brockton Public Library,http://www.brocktonpubliclibrary.org/,MA,42.230171,-71.530106,,
Burlington Public Library,http://www.burlington.org/library/,MA,42.230171,-71.530106,,
Cambridge Public Library,http://www.cambridgema.gov/cpl,MA,42.230171,-71.530106,,
Canton Public Library,http://town.canton.ma.us/library/,MA,42.230171,-71.530106,,
Cary Memorial Library,http://www.carylibrary.org/,MA,42.230171,-71.530106,,
Central Massachusetts Regional Library System,http://cmrls.org/,MA,42.230171,-71.530106,,
Chelmsford Public Library,http://www.chelmsfordlibrary.org/,MA,42.230171,-71.530106,,
Chester C. Corbin Public Library,http://www.corbinlibrary.org/,MA,42.230171,-71.530106,,
Chicopee Public Library,http://www.chicopeepubliclibrary.org/,MA,42.230171,-71.530106,,
Clapp Memorial Library,http://www.clapplibrary.org/,MA,42.230171,-71.530106,,
Concord Free Public Library,http://www.concordlibrary.org/,MA,42.230171,-71.530106,,
Dedham Public Library,http://www.dedhamlibrary.org/,MA,42.230171,-71.530106,,
Dighton Public Library,http://www.dighton.com/,MA,42.230171,-71.530106,,
Dover Town Library,http://www.dovertownlibrary.org/,MA,42.230171,-71.530106,,
Duxbury Free Library,http://www.duxburyfreelibrary.org/,MA,42.230171,-71.530106,,
Edgartown Free Public Library,http://www.edgartownlibrary.org/,MA,42.230171,-71.530106,,
Eldredge Public Library,http://www.eldredgelibrary.org/,MA,42.230171,-71.530106,,
Everett Public Libraries,http://www.noblenet.org/everett/,MA,42.230171,-71.530106,,
Fall River Public Library,http://www.sailsinc.org/fallriver/,MA,42.230171,-71.530106,,
Falmouth Public Library,http://www.falmouthpubliclibrary.org/,MA,42.230171,-71.530106,,
Fitchburg Public Library,http://fitchburgpubliclibrary.org/,MA,42.230171,-71.530106,,
Forbes Library,http://www.forbeslibrary.org/,MA,42.230171,-71.530106,,
Framingham Public Lbrary,http://www.framinghamlibrary.org/,MA,42.230171,-71.530106,,
Freetown Public Libraries,http://www.sailsinc.org/freetown/,MA,42.230171,-71.530106,,
Georgetown Peabody Library,http://georgetownpl.org/,MA,42.230171,-71.530106,,
Goodnow Library,http://sudbury.ma.us/departments/library/,MA,42.230171,-71.530106,,
Grafton Public Library,http://www.graftonlibrary.org/grafton/,MA,42.230171,-71.530106,,
Groton Public Library,http://www.gpl.org/,MA,42.230171,-71.530106,,
Hamilton-Wenham Public Library,http://www.hwlibrary.org/,MA,42.230171,-71.530106,,
Hanson Public Library,http://hansonlibrary.org/,MA,42.230171,-71.530106,,
Haverhill Public Library,http://www.haverhillpl.org/,MA,42.230171,-71.530106,,
Hazen Memorial Library,http://www.shirleylibrary.org/,MA,42.230171,-71.530106,,
Holliston Public Library,http://www.hollistonlibrary.org/holliston/,MA,42.230171,-71.530106,,
Holyoke Public Library,http://www.holyokelibrary.org/,MA,42.230171,-71.530106,,
Jacob Edwards Library,http://www.jacobedwardslibrary.org/,MA,42.230171,-71.530106,,
Jacob Sears Memorial Library,http://www.jacobsearslibrary.org/,MA,42.230171,-71.530106,,
Jonathan Bourne Public Library,http://www.bournelibrary.org/jbl/,MA,42.230171,-71.530106,,
Joseph H. Plumb Memorial Library,http://www.plumblibrary.com/,MA,42.230171,-71.530106,,
Lincoln Public Library - Massachusetts,http://www.lincolnpl.org/,MA,42.230171,-71.530106,,
Lucius Beebe Memorial Library,http://www.wakefieldlibrary.org/,MA,42.230171,-71.530106,,
Malden Public Library,http://maldenpubliclibrary.org/blog/,MA,42.230171,-71.530106,,
Manchester-by-the-Sea Public Library,http://www.manchesterpl.org/,MA,42.230171,-71.530106,,
Mansfield Public Library,http://www.sailsinc.org/mansfield/,MA,42.230171,-71.530106,,
Marlborough Public Library,http://www.marlborough-ma.gov/Gen/MarlboroughMA_PubLibrary/index,MA,42.230171,-71.530106,,
Marstons Mills Public Library,http://www.mmpl.org/,MA,42.230171,-71.530106,,
Maynard Public Library,http://www.maynardpubliclibrary.org/,MA,42.230171,-71.530106,,
Medway Public Library,http://medwaylib.org/,MA,42.230171,-71.530106,,
Melrose Public Library,http://www.melrosepubliclibrary.org/,MA,42.230171,-71.530106,,
Memorial Hall Library,http://www.mhl.org/,MA,42.230171,-71.530106,,
Milne Public Library,http://milnelibrary.org/,MA,42.230171,-71.530106,,
Morse Institute Library,http://www.morseinstitute.org/natick/#&panel1-3,MA,42.230171,-71.530106,,
Nantucket Atheneum,http://www.nantucketatheneum.org/,MA,42.230171,-71.530106,,
Nevins Memorial Library,http://www.nevinslibrary.org/,MA,42.230171,-71.530106,,
Newton Free Library,http://www.newtonfreelibrary.net/,MA,42.230171,-71.530106,,
Norfolk Public Library,http://library.virtualnorfolk.org/public_documents/index,MA,42.230171,-71.530106,,
Norton Public Library,http://nortonlibrary.org/,MA,42.230171,-71.530106,,
Peabody Institute Library,http://www.peabodylibrary.org/,MA,42.230171,-71.530106,,
Peabody Institute Library of Danvers,http://www.noblenet.org/danvers/,MA,42.230171,-71.530106,,
Plymouth Public Library,http://www.plymouthpubliclibrary.org/,MA,42.230171,-71.530106,,
Pollard Memorial Library,http://www.pollardml.org/,MA,42.230171,-71.530106,,
Reading Public Library,http://www.readingpl.org/,MA,42.230171,-71.530106,,
Reuben Hoar Library,http://www.littletonma.org/content/53/115/1930/default.aspx,MA,42.230171,-71.530106,,
Revere Public Library,http://www.reverepubliclibrary.org/,MA,42.230171,-71.530106,,
Richmond Free Public Library,http://www.richmondfreelibrary.org/,MA,42.230171,-71.530106,,
Salem Public Library.,http://www.noblenet.org/salem/,MA,42.230171,-71.530106,,
Salisbury Public Library,http://www.salisburylibrary.org/,MA,42.230171,-71.530106,,
Sawyer Free Library,http://www.sawyerfreelibrary.org/,MA,42.230171,-71.530106,,
Seekonk Public Library,http://www.seekonkpl.org/,MA,42.230171,-71.530106,,
Somerset Public Library,http://www.somersetpubliclibrary.org/,MA,42.230171,-71.530106,,
Springfield Public Library,http://www.springfieldlibrary.org/,MA,42.230171,-71.530106,,
Stoneham Public Library,http://stonehamlibrary.org/,MA,42.230171,-71.530106,,
Swampscott Public Library,http://www.noblenet.org/swampscott/,MA,42.230171,-71.530106,,
Taft Public Library,http://www.taftpubliclibrary.org/,MA,42.230171,-71.530106,,
Tewksbury Public Library,http://tewksburypl.org/Pages/index,MA,42.230171,-71.530106,,
Thayer Public Library,http://www.thayerpubliclibrary.org/,MA,42.230171,-71.530106,,
Thomas Crane Public Library,http://thomascranelibrary.org/,MA,42.230171,-71.530106,,
Townsend Public Library,http://www.townsendlibrary.org/,MA,42.230171,-71.530106,,
Tyngsborough Public Library,http://www.tynglib.org/,MA,42.230171,-71.530106,,
Uxbridge Free Public Library,http://www.uxbridgelibrary.org/,MA,42.230171,-71.530106,,
Ventress Memorial Library,http://www.ventresslibrary.org/,MA,42.230171,-71.530106,,
Walpole Public Library,http://walpolelibrary.org/walpolenew/,MA,42.230171,-71.530106,,
Waltham Public Library,http://www.waltham.lib.ma.us/,MA,42.230171,-71.530106,,
Wareham Free Public Library,http://www.warehamfreelibrary.org/,MA,42.230171,-71.530106,,
Watertown Free Public Library,http://www.watertownlib.org/,MA,42.230171,-71.530106,,
Wayland Free Public Library,http://www.waylandlibrary.org/,MA,42.230171,-71.530106,,
West Bridgewater Public Library,http://www.sailsinc.org/westbridgewater/,MA,42.230171,-71.530106,,
West Tisbury Free Public Library,http://www.westtisburylibrary.org/,MA,42.230171,-71.530106,,
Weston Public Library,http://www.westonlibrary.org/,MA,42.230171,-71.530106,,
Westwood Public Library,http://www.westwoodlibrary.org/,MA,42.230171,-71.530106,,
Whelden Memorial Library,http://home.comcast.net/~whelden/,MA,42.230171,-71.530106,,
Whitman Public Library,http://www.whitmanpubliclibrary.org/,MA,42.230171,-71.530106,,
Wilbraham Public Library,http://www.wilbrahamlibrary.org/,MA,42.230171,-71.530106,,
Williamsburg Public Libraries,http://www.meekins-library.org/,MA,42.230171,-71.530106,,
Wilmington Memorial Library,http://www.wilmlibrary.org/,MA,42.230171,-71.530106,,
Winthrop Public Library and Museum,http://www.noblenet.org/libinfo/libinfo_wth.html,MA,42.230171,-71.530106,,
Woburn Public Library,http://www.woburnpubliclibrary.org/,MA,42.230171,-71.530106,,
Worcester Public Library,http://www.worcpublib.org/,MA,42.230171,-71.530106,,
Worthington Library,http://www.worthingtonlibrary.blogspot.com/,MA,42.230171,-71.530106,,
Yarmouth Town Libraries,http://www.yarmouth.ma.us/index.aspx?NID=818,MARoseville Public Library,42.230171,-71.530106,,
Alma Public Library,http://www.alma.lib.mi.us/,MI,32.741646,-89.678696,,
Bloomfield Township Public Library,http://www.btpl.org/,MI,32.741646,-89.678696,,
Brandon Library,http://www.brandonlibrary.org/,MI,32.741646,-89.678696,,
Albion Public Library,http://www.albionlibrary.org/,MI,32.741646,-89.678696,,
Allegan District Library,http://www.alleganlibrary.org/,MI,32.741646,-89.678696,,
